date,hour,market_demand,ontario_demand
2015-10-26,3,14017,12215
2015-10-26,4,14237,12442
2015-10-26,5,14570,13120
2015-10-26,6,16377,14610
2015-10-26,7,17493,16274
2015-10-26,8,17501,16188
2015-10-26,9,17113,15676
2015-10-26,10,17008,15405
2015-10-26,11,16771,15059
2015-10-26,12,16710,14995
2015-10-26,13,16420,14877
2015-10-26,14,16647,14967
2015-10-26,15,16825,15207
2015-10-26,16,17424,15687
2015-10-26,17,18050,16330
2015-10-26,18,18577,17171
2015-10-26,19,19037,17607
2015-10-26,20,18513,17038
2015-10-26,21,17868,16386
2015-10-26,22,16219,15442
2015-10-26,23,15387,14164
2015-10-26,24,14894,13322
2015-10-27,1,14883,12999
2015-10-27,2,14713,12705
2015-10-27,3,14673,12815
2015-10-27,4,15047,12853
2015-10-27,5,15253,13481
2015-10-27,6,16570,14909
2015-10-27,7,18201,16393
2015-10-27,8,18258,16495
2015-10-27,9,18037,16150
2015-10-27,10,17866,15803
2015-10-27,11,17192,15391
2015-10-27,12,16846,15047
2015-10-27,13,16759,14943
2015-10-27,14,16682,14903
2015-10-27,15,16873,15090
2015-10-27,16,17665,15708
2015-10-27,17,18647,16450
2015-10-27,18,19063,17174
2015-10-27,19,19217,17360
2015-10-27,20,18706,17075
2015-10-27,21,18179,16428
2015-10-27,22,17180,15204
2015-10-27,23,16235,13993
2015-10-27,24,15465,13206
2015-10-28,1,14798,12609
2015-10-28,2,14648,12331
2015-10-28,3,14749,12191
2015-10-28,4,14895,12301
2015-10-28,5,15366,12874
2015-10-28,6,16472,14373
2015-10-28,7,17911,15931
2015-10-28,8,18468,16553
2015-10-28,9,18473,16662
2015-10-28,10,18607,17034
2015-10-28,11,18434,16999
2015-10-28,12,18441,16941
2015-10-28,13,18135,16815
2015-10-28,14,17903,16743
2015-10-28,15,17968,16708
2015-10-28,16,18531,17181
2015-10-28,17,18894,17529
2015-10-28,18,19167,17667
2015-10-28,19,19130,17586
2015-10-28,20,18590,16971
2015-10-28,21,17733,16172
2015-10-28,22,16765,15101
2015-10-28,23,16057,13916
2015-10-28,24,15990,13205
2015-10-29,1,15465,12687
2015-10-29,2,14872,12326
2015-10-29,3,14867,12083
2015-10-29,4,14983,12199
2015-10-29,5,15444,12687
2015-10-29,6,16421,14197
2015-10-29,7,17295,15654
2015-10-29,8,17727,15922
2015-10-29,9,17413,15721
2015-10-29,10,17305,15576
2015-10-29,11,17084,15266
2015-10-29,12,17305,15194
2015-10-29,13,17636,15116
2015-10-29,14,18005,15286
2015-10-29,15,18387,15740
2015-10-29,16,18965,16393
2015-10-29,17,19074,16896
2015-10-29,18,19128,17299
2015-10-29,19,19091,17392
2015-10-29,20,19006,17000
2015-10-29,21,18213,16237
2015-10-29,22,17108,15343
2015-10-29,23,16080,14142
2015-10-29,24,15540,13270
2015-10-30,1,15362,12792
2015-10-30,2,15011,12619
2015-10-30,3,14978,12757
2015-10-30,4,14779,12716
2015-10-30,5,15273,13415
2015-10-30,6,16578,14796
2015-10-30,7,17896,16361
2015-10-30,8,18141,16577
2015-10-30,9,17791,16019
2015-10-30,10,17267,15793
2015-10-30,11,17428,15554
2015-10-30,12,17211,15301
2015-10-30,13,17151,15028
2015-10-30,14,16927,14790
2015-10-30,15,16909,14865
2015-10-30,16,17201,15163
2015-10-30,17,18098,15715
2015-10-30,18,18816,16677
2015-10-30,19,18797,17078
2015-10-30,20,18581,16752
2015-10-30,21,17825,16216
2015-10-30,22,17131,15400
2015-10-30,23,16249,14199
2015-10-30,24,15956,13372
2015-10-31,1,15301,12842
2015-10-31,2,14717,12489
2015-10-31,3,14254,12329
2015-10-31,4,14519,12338
2015-10-31,5,14978,12605
2015-10-31,6,15593,13235
2015-10-31,7,16179,13974
2015-10-31,8,16667,14655
2015-10-31,9,17451,15181
2015-10-31,10,17902,15513
2015-10-31,11,17974,15553
2015-10-31,12,17465,15187
2015-10-31,13,16860,14932
2015-10-31,14,16600,14768
2015-10-31,15,17044,14822
2015-10-31,16,17859,15430
2015-10-31,17,18176,15898
2015-10-31,18,17594,15658
2015-10-31,19,17013,15262
2015-10-31,20,16729,14868
2015-10-31,21,16662,14458
2015-10-31,22,16477,13875
2015-10-31,23,15801,13165
2015-10-31,24,15020,12358
2015-11-01,1,14580,11909
2015-11-01,2,14285,11635
2015-11-01,3,14322,11530
2015-11-01,4,14778,11338
2015-11-01,5,14598,11361
2015-11-01,6,14810,11524
2015-11-01,7,14898,11966
2015-11-01,8,15313,12663
2015-11-01,9,16155,13097
2015-11-01,10,16570,13298
2015-11-01,11,16323,13446
2015-11-01,12,16833,13732
2015-11-01,13,16653,13753
2015-11-01,14,16505,13574
2015-11-01,15,16661,13727
2015-11-01,16,16875,14128
2015-11-01,17,17454,15096
2015-11-01,18,18776,16179
2015-11-01,19,18386,16144
2015-11-01,20,18015,15829
2015-11-01,21,17498,15394
2015-11-01,22,16848,14634
2015-11-01,23,16318,13895
2015-11-01,24,15622,13041
2015-11-02,1,14919,12478
2015-11-02,2,14695,12053
2015-11-02,3,14754,11980
2015-11-02,4,14432,11896
2015-11-02,5,14484,12177
2015-11-02,6,15473,13031
2015-11-02,7,17291,14485
2015-11-02,8,17944,15511
2015-11-02,9,18507,15511
2015-11-02,10,18367,15159
2015-11-02,11,18382,15001
2015-11-02,12,17839,14864
2015-11-02,13,17311,14856
2015-11-02,14,17499,15063
2015-11-02,15,17584,15208
2015-11-02,16,17871,15490
2015-11-02,17,18251,16183
2015-11-02,18,19014,17115
2015-11-02,19,19584,17262
2015-11-02,20,19391,16955
2015-11-02,21,19141,16631
2015-11-02,22,18742,15773
2015-11-02,23,17392,14660
2015-11-02,24,16277,13397
2015-11-03,1,15685,12639
2015-11-03,2,15610,12232
2015-11-03,3,15555,12052
2015-11-03,4,15495,11905
2015-11-03,5,15542,12009
2015-11-03,6,15932,12854
2015-11-03,7,16924,14167
2015-11-03,8,17611,15158
2015-11-03,9,17802,15245
2015-11-03,10,17773,14942
2015-11-03,11,17926,14916
2015-11-03,12,17705,14944
2015-11-03,13,17594,14959
2015-11-03,14,17527,15041
2015-11-03,15,17677,15037
2015-11-03,16,17911,15367
2015-11-03,17,18922,16293
2015-11-03,18,19618,17185
2015-11-03,19,20130,17401
2015-11-03,20,19352,17193
2015-11-03,21,18997,16713
2015-11-03,22,18158,15863
2015-11-03,23,17268,14667
2015-11-03,24,16155,13516
2015-11-04,1,15866,12697
2015-11-04,2,15492,12309
2015-11-04,3,15418,12105
2015-11-04,4,15173,12098
2015-11-04,5,15583,12287
2015-11-04,6,15713,12839
2015-11-04,7,17202,14299
2015-11-04,8,18234,15415
2015-11-04,9,17800,15177
2015-11-04,10,17289,14774
2015-11-04,11,17778,14812
2015-11-04,12,17716,14779
2015-11-04,13,17461,14788
2015-11-04,14,17761,14932
2015-11-04,15,18004,15186
2015-11-04,16,18532,15592
2015-11-04,17,19228,16417
2015-11-04,18,19692,17338
2015-11-04,19,19937,17322
2015-11-04,20,18993,16955
2015-11-04,21,18471,16538
2015-11-04,22,17743,15851
2015-11-04,23,17350,14819
2015-11-04,24,16404,13623
2015-11-05,1,16013,12697
2015-11-05,2,15694,12293
2015-11-05,3,15268,11995
2015-11-05,4,15172,11961
2015-11-05,5,15240,12043
2015-11-05,6,15787,12638
2015-11-05,7,16815,14014
2015-11-05,8,17872,15386
2015-11-05,9,17534,15530
2015-11-05,10,17586,15366
2015-11-05,11,17621,15246
2015-11-05,12,17468,15202
2015-11-05,13,17225,15179
2015-11-05,14,17392,15286
2015-11-05,15,17466,15325
2015-11-05,16,17695,15562
2015-11-05,17,18338,16220
2015-11-05,18,18950,16994
2015-11-05,19,19203,17050
2015-11-05,20,18850,16735
2015-11-05,21,18647,16288
2015-11-05,22,18123,15556
2015-11-05,23,17359,14355
2015-11-05,24,16361,13183
2015-11-06,1,15760,12457
2015-11-06,2,15419,12041
2015-11-06,3,15103,11692
